Date,Area,WSA,TA,DA,RHA,RA,UVA,PSA,WDA
26-Nov-21,6086267.1,1.29,18.07,12.87,73,0,0.88,100.25,138.5
27-Nov-21,6086267.1,1.5,19.36,13.04,68.56,0,0.96,100.25,111.38
28-Nov-21,6086267.1,1.38,19.97,14.55,72.19,0,1.03,100.32,128.25
29-Nov-21,6086267.1,1.21,19.81,14.51,72.44,0,1.05,100.3,88.81
30-Nov-21,6086267.1,1.58,20.33,15.3,73.75,0,1.07,100.28,66.94
1-Dec-21,6086267.1,1.42,21.23,16.3,74.38,0,1.09,100.26,103.38
2-Dec-21,6086267.1,1.3,21.29,16.72,76.06,0,1.14,100.22,139.12
3-Dec-21,6086267.1,1.24,21.27,17.98,81.88,0.02,1.02,100.38,138.88
4-Dec-21,6086267.1,1.3,21.43,18.58,84.31,0.12,0.78,100.33,118.94
5-Dec-21,6086267.1,1.21,21.97,19.08,84.62,0.16,0.91,100.32,132.19
6-Dec-21,3629594.1,1.66,20.65,19.05,90.62,25.1,0.3,100.13,55.94
7-Dec-21,3629594.1,2.23,21.63,20.26,92.12,6.74,0.37,100.06,165.75
8-Dec-21,4319379.6,0.94,22.16,19.01,82.69,0.11,0.85,100.37,172.62
9-Dec-21,4319379.6,1.15,21.65,18.48,82.56,0,0.98,100.49,169.88
10-Dec-21,4319379.6,1.06,20.23,16.06,77.75,0.03,0.8,100.42,175.31
11-Dec-21,4319379.6,0.95,19.69,14.15,71.44,0,0.8,100.5,193.12
12-Dec-21,4319379.6,1.59,18.62,13.33,72.88,0,0.91,100.57,101.56
13-Dec-21,4319379.6,1.39,18.21,13.15,73.38,0,0.91,100.45,130.06
14-Dec-21,4319379.6,1.14,18.67,14.81,78.81,0,0.98,100.33,167.94
15-Dec-21,4319379.6,1.11,17.82,14.1,79.38,0,0.99,100.31,172.12
16-Dec-21,4319379.6,1.16,17.91,13.37,76.06,0,0.95,100.36,142.62
17-Dec-21,4319379.6,1.16,17.97,12.21,69.88,0,0.98,100.31,128.06
18-Dec-21,5525445.9,1.22,18.08,12.3,70.31,0,0.98,100.24,169.94
19-Dec-21,5525445.9,1.01,17.35,11.56,69.88,0,0.91,100.32,155.25
20-Dec-21,5628475.7,1.23,17.19,12.44,74.81,0,0.93,100.32,135.31
21-Dec-21,5628475.7,1.47,18.01,14.03,78.75,0,0.91,100.21,152.69
22-Dec-21,5628475.7,0.87,18.41,14.94,80.69,2.33,0.6,100.1,168.44
23-Dec-21,5628475.7,1.11,18.11,13.95,77.62,0.52,0.74,100.13,213.5
24-Dec-21,5628475.7,1.3,17.58,11.95,71,0,0.87,100.22,121.44
25-Dec-21,5628475.7,1.31,17.36,11.99,71.88,0,0.77,100.3,134.5
26-Dec-21,5628475.7,1.31,17.26,12.23,73.38,0,0.85,100.52,120.62
27-Dec-21,5628475.7,1.13,16.55,11.96,75.25,0,0.91,100.59,141.62
28-Dec-21,5628475.7,1.09,17.04,12.15,73.62,0,0.91,100.56,121.19
29-Dec-21,5628475.7,1.81,17.94,13.03,73.81,0.01,0.7,100.5,91.62
30-Dec-21,6054262.7,1.29,18.68,12.93,70.44,0.07,0.84,100.67,158.12
31-Dec-21,6054262.7,1.22,18.18,13.01,72.81,0,0.93,100.69,128.69
1-Jan-22,7694700.8,1.34,17.62,13.33,76.88,0,0.95,100.65,106.38
2-Jan-22,7694700.8,1.29,17.41,12.87,76,0,0.87,100.48,143.56
3-Jan-22,7694700.8,1.11,17.37,12.68,74.88,0,0.82,100.35,140
4-Jan-22,7694700.8,1.15,16.73,12.54,77.25,0,0.8,100.45,134.62
5-Jan-22,7694700.8,1.3,17.27,12.09,73,0,0.82,100.37,97.62
6-Jan-22,7694700.8,1.22,17.4,12.02,71.88,0,0.95,100.34,112.75
7-Jan-22,7694700.8,1.23,18.27,13.12,73.31,0,0.96,100.41,133.56
8-Jan-22,7694700.8,1.3,18.95,14.12,74.5,0,1.01,100.4,137.88
9-Jan-22,7694700.8,1.33,18.27,14.7,80.62,0,1.02,100.21,123.69
10-Jan-22,7694700.8,1.35,19.12,15.48,80.38,0,0.93,100.23,159.12
11-Jan-22,6768436.9,1.21,19.61,15.64,78.75,0.08,0.84,100.2,180.06
12-Jan-22,6768436.9,1.17,19.4,16.29,82.56,8.57,0.62,100.18,110.25
13-Jan-22,6768436.9,1.33,16.94,15.03,89,9.44,0.77,100.33,182.75
14-Jan-22,6768436.9,1.34,16.33,10.06,68.69,0.09,0.5,100.39,106.19
15-Jan-22,6768436.9,1.47,17.47,11.82,70.81,0.14,0.7,100.27,115.62
16-Jan-22,6768436.9,1.34,17.37,12.02,71.56,0.1,0.88,100.45,126.62
17-Jan-22,6768436.9,1.57,18.09,12.47,71.62,0,0.99,100.51,119.38
18-Jan-22,6768436.9,1.59,17.93,12.36,70.94,0,0.9,100.3,112.31
19-Jan-22,6768436.9,1.16,17.88,13.08,74.25,0.08,0.98,100.12,179.31
20-Jan-22,6768436.9,0.99,17.08,13.04,77.44,0.17,0.76,99.89,141.38
21-Jan-22,6768436.9,0.95,17.43,12.85,75.31,0.3,0.73,99.98,146.25
22-Jan-22,6768436.9,1.2,16.26,11.37,74.12,0.08,0.79,99.95,94.44
23-Jan-22,5472155.7,1.14,17.57,12.23,71.88,0.28,0.65,99.96,111.75
24-Jan-22,5472155.7,1.27,17.3,14.01,81.5,0.72,0.77,99.96,159.38
25-Jan-22,5332644.3,1.3,16.72,13.3,80.88,0.39,0.91,99.97,89.12
26-Jan-22,5332644.3,1.09,16.96,13.3,79.5,5.1,0.74,100.03,185.81
27-Jan-22,5332644.3,1.34,16.29,12.88,80.69,5.02,0.62,100.07,231.19
28-Jan-22,5332644.3,1.59,13.85,7.92,68.69,0.08,0.88,100.3,238.31
29-Jan-22,5332644.3,1.39,13.81,8.85,73.38,0,0.97,100.23,162.81
30-Jan-22,5332644.3,1.34,14.49,9.07,70.81,0,0.76,100.03,205.69
31-Jan-22,5332644.3,1.42,15.18,9.51,70,0,0.77,100.02,164.31
1-Feb-22,5332644.3,1.18,15.37,10.83,74.88,3.68,0.67,99.9,165.31
2-Feb-22,5332644.3,1.45,15.65,11.8,78.88,0.64,0.84,100.09,151.5
3-Feb-22,5332644.3,1.58,16.29,12.16,77.75,0.25,0.82,100.19,83.25
4-Feb-22,1758562.7,1.59,17.73,13.37,76.56,18.54,0.83,99.92,62.5
5-Feb-22,1758562.7,1.84,15.53,12.48,82.94,11.54,0.64,99.86,214.5
6-Feb-22,3914660.4,1.43,14.31,9.39,73.81,0.36,1.11,100.31,226
7-Feb-22,3914660.4,1.53,14.91,10,73.56,0,1.21,100.33,156.38
8-Feb-22,3914660.4,1.45,15.12,9.51,70.38,0,1.11,100.27,177.5
9-Feb-22,3914660.4,1.35,15.76,10.06,70.25,0,1.14,100.35,168.06
10-Feb-22,3914660.4,1.53,16.55,12.36,77.62,0.1,0.5,100.2,178.5
11-Feb-22,3914660.4,1.38,17.08,12.84,77.12,0.04,0.94,100.13,254.44
12-Feb-22,3914660.4,1.4,15.91,9.55,67.94,0,1.02,100.12,208.88
13-Feb-22,3914660.4,1.6,17.48,8.93,60.25,0,1.27,99.98,107.31
14-Feb-22,3914660.4,1.51,17.5,9.04,59.69,0,1.27,99.98,157.81
15-Feb-22,3914660.4,1.32,18.09,8.56,54.81,0,1.27,99.92,169.06
16-Feb-22,5204819.2,1.34,17.83,10.24,62,0,1.41,99.76,182.69
17-Feb-22,5204819.2,1.54,17.57,9.81,61.81,0,1.41,99.79,214.38
18-Feb-22,6458960,1.46,17.86,9.97,61.81,0,1.41,99.95,192.88
19-Feb-22,6458960,1.6,17.6,9.27,59.94,0,1.4,99.97,286.38
20-Feb-22,6458960,1.54,17.12,11,68.38,2,1.11,99.73,180.88
21-Feb-22,6458960,1.38,16.61,12.72,78.88,3.25,1.03,99.84,133.56
22-Feb-22,6458960,1.5,17.87,11.94,70.06,3.26,1.07,100.3,86.81
23-Feb-22,6458960,1.41,19.5,12.49,65.06,0.09,1.1,100.48,104.69
24-Feb-22,6458960,1.4,19.48,14.3,73.19,0.33,1.01,100.46,99.56
25-Feb-22,6458960,1.08,18.69,15.58,82.31,9.61,1.15,100.44,75
26-Feb-22,6458960,1.32,20.62,15.8,74.88,0.2,1.34,100.44,182.12
27-Feb-22,6458960,1.41,20.62,14.11,67.5,0,1.41,100.34,156.62
28-Feb-22,5224215.7,1.4,21.57,15.69,69.75,0,1.08,100.22,231.88
1-Mar-22,5224215.7,1.42,21.12,12.69,61.06,0,1.45,100.29,163.06
2-Mar-22,7314222.7,1.41,21.1,12.41,58.88,0,1.45,100.26,159.81
3-Mar-22,7314222.7,1.53,21.21,11.99,57.31,0,1.45,100.2,196.06
4-Mar-22,7314222.7,1.48,21.42,11.75,55.69,0,1.68,100.11,196.75
5-Mar-22,7314222.7,1.36,21.94,12.44,55.94,0,1.55,100,176.81
6-Mar-22,7314222.7,1.54,22.91,13.38,58.06,0,1.52,99.9,71.69
7-Mar-22,7314222.7,1.8,24.02,13.23,53.12,0,1.56,99.87,37.81
8-Mar-22,7314222.7,1.35,24.49,13.48,52.19,0,1.6,99.78,171.88
9-Mar-22,7314222.7,1.2,24.08,14.39,56.88,0,1.71,99.81,160.56
10-Mar-22,7314222.7,1.45,23.43,14.02,58.25,0,1.71,99.76,163.06
11-Mar-22,7314222.7,1.37,23.69,12.48,51.38,0,1.66,99.72,201.75
12-Mar-22,8152714.9,1.16,24.15,12.82,50.88,0,1.7,99.66,207.31
13-Mar-22,8152714.9,1.27,24.7,14.76,56.81,0,1.87,99.67,130
14-Mar-22,9813783.1,1.3,25.06,15.6,58,0,1.76,99.62,154.5
15-Mar-22,9813783.1,1.18,25.9,15.07,53.62,0,1.53,99.43,142.62
16-Mar-22,9813783.1,1.38,25.39,15.17,55.44,0,1.62,99.41,189.62
17-Mar-22,9813783.1,1.3,25.66,15.4,56.06,0,1.55,99.55,223.75
18-Mar-22,9813783.1,1.38,26.65,16.8,57.75,0,1.59,99.52,228.81
19-Mar-22,9813783.1,1.27,27.33,17.73,58.06,0,1.62,99.39,190.62
20-Mar-22,9813783.1,1.38,25.4,16.91,61,0,1.97,99.37,196.56
21-Mar-22,9813783.1,1.24,25.48,15.69,57.19,0,1.91,99.52,206.62
22-Mar-22,9813783.1,1.19,26.61,17.04,57.56,0.41,1.48,99.55,185.44
23-Mar-22,9813783.1,1.56,27.88,18.07,57.88,0.13,1.45,99.45,167.31
24-Mar-22,4924396.9,2.33,26.4,19.48,67.62,1.69,1.26,99.35,242.31
25-Mar-22,4924396.9,2.28,25.08,21.69,82.75,19.43,1.11,99.47,204.81
26-Mar-22,4429717.6,2.11,25.4,22.8,86.38,52.85,1.08,99.61,209.94
27-Mar-22,4429717.6,1.2,25,21.67,82.88,22.47,1.4,99.87,144.62
28-Mar-22,4429717.6,1.26,24.74,19.8,75.12,1.6,1.01,99.78,113.94
29-Mar-22,4429717.6,1.2,24.35,20.73,80.75,8.78,1.08,99.67,109
30-Mar-22,4429717.6,1.17,25.32,21.55,80.25,8.43,0.83,99.73,110
31-Mar-22,4429717.6,1.58,25.73,22.47,82.75,19.56,1.3,99.69,154.12
1-Apr-22,4429717.6,1.81,26.12,23.08,84.06,64.06,1.45,99.69,198.75
2-Apr-22,4429717.6,1.12,26.03,23.36,85.69,62.63,1.16,99.92,150
3-Apr-22,4429717.6,1.87,25.9,22.47,81.75,21.42,0.95,99.78,156.38
4-Apr-22,4429717.6,2.75,25.33,22.8,86.5,45.8,1.44,99.78,204.5
5-Apr-22,5666453.3,1.22,25.83,22.64,83.06,78.62,1.53,100.03,188.19
6-Apr-22,5666453.3,1.27,25.75,22.49,82.94,7.55,1.65,100.07,167.25
7-Apr-22,3976165.5,1.8,26.26,21.49,75.94,0.01,1.63,99.96,95.25
8-Apr-22,3976165.5,1.54,26.23,20.94,73.69,0.35,1.75,99.74,121.56
9-Apr-22,3976165.5,1.23,25.99,21.35,76.31,16.55,1.61,99.67,113.31
10-Apr-22,3976165.5,1.24,25.53,20.83,76.19,6.59,1.7,99.62,94.62
11-Apr-22,3976165.5,1.5,26.21,22.66,81.38,22.02,1.3,99.48,135.5
12-Apr-22,3976165.5,1.16,26.43,23.19,82.69,10.06,1.34,99.5,127.38
13-Apr-22,3976165.5,0.95,26.81,23.37,81.69,35.54,1.48,99.35,155.31
14-Apr-22,3976165.5,1.78,26.38,23.74,85.81,38.1,1.02,99.15,218.81
15-Apr-22,3976165.5,1.83,26.68,23.63,84.12,22.25,1.64,99.13,193
16-Apr-22,3976165.5,1.73,26.44,24.18,87.88,32.12,1.21,99.24,205.31
17-Apr-22,5652304.3,1,27.26,23.33,79.75,24.22,1.65,99.36,174.69
18-Apr-22,5652304.3,1.14,26.26,23.12,83.38,27.1,1.64,99.61,130.44
19-Apr-22,5362376.1,1.23,26.9,23.44,81.69,16.84,1.67,99.7,125.19
20-Apr-22,5362376.1,0.7,26.75,22.73,79.44,13.92,0.46,99.68,207.94
21-Apr-22,5362376.1,1.12,25.4,21.49,79.44,3.84,2.27,99.68,160.44
22-Apr-22,5362376.1,1.27,26.3,22.73,81.06,11.82,1.15,99.63,159.5
23-Apr-22,5362376.1,1.3,26.33,23.19,83.25,1.95,1.79,99.53,196.06
24-Apr-22,5362376.1,1.53,27.87,23.78,79.31,8.06,2.04,99.3,211.81
25-Apr-22,5362376.1,1.37,27.47,23.81,81.06,8.17,1.88,99.34,161.38
26-Apr-22,5362376.1,1.21,27.34,24,82.75,5.9,2.04,99.42,126.56
27-Apr-22,5362376.1,1.23,27.75,23.89,80.38,9.24,1.87,99.41,135.62
28-Apr-22,5362376.1,1.09,28.12,23.22,75.81,4.4,1.97,99.51,98.44
29-Apr-22,1910163.1,1.21,28.12,23.04,74.75,5.07,1.84,99.43,108.94
30-Apr-22,1910163.1,0.92,27.92,23.15,76.38,31.36,1.61,99.42,115.62
1-May-22,2574669.8,1.23,27.28,22.77,77.19,7.75,2.05,99.36,123.75
2-May-22,2574669.8,1.3,26.7,22.77,79.88,17.04,1.62,99.4,104.81
3-May-22,2574669.8,1.39,26.93,22.21,75.81,2.95,0.49,99.51,161.5
4-May-22,2574669.8,1.01,26.57,22.38,78.38,16.09,1.23,99.69,167.06
5-May-22,2574669.8,1.22,26.53,22.3,78.25,6.3,1.76,99.55,154.62
6-May-22,2574669.8,1.13,27.64,22.96,76.06,2.13,2.01,99.47,233.12
7-May-22,2574669.8,1.18,28.25,23.38,75.69,0.12,2.08,99.37,136.19
8-May-22,2574669.8,1.12,28.6,22.49,70.75,0.03,2.11,99.33,151.56
9-May-22,2574669.8,0.98,28.31,22.28,70,11.79,1.33,99.45,140.56
10-May-22,2574669.8,1.55,26.39,23.83,86.19,52.84,0.88,99.49,231.75
11-May-22,6801169,3.41,26.89,24.91,89.38,52.49,1.47,99.32,206.5
12-May-22,6801169,3.55,27.49,25.5,89.25,75.11,1.77,99.21,213.25
13-May-22,14969159.2,3.27,27.45,25.84,91.12,138.59,0.88,98.98,200.25
14-May-22,14969159.2,3.26,27.81,26.05,90.38,85.06,0.98,99.04,209.81
15-May-22,14969159.2,2.83,28.16,26.32,90.06,47.94,1.49,99.28,211.38
16-May-22,14969159.2,1.25,27.55,25.75,90.19,53.88,1.51,99.29,182.94
17-May-22,14969159.2,1.79,26.59,25.31,92.81,106.93,0.78,99.2,182.62
18-May-22,14969159.2,2.06,26.36,24.93,91.94,69.29,1.49,99.31,171.56
19-May-22,14969159.2,1.89,26.7,25.25,91.94,103.61,1.55,99.33,170.38
20-May-22,14969159.2,1.47,26.84,24.76,88.69,42.63,1.26,99.2,159.56
21-May-22,14969159.2,1.4,26.79,24.86,89.56,23.3,1.05,98.85,165.69
22-May-22,14969159.2,0.88,27.91,24.89,84.19,26.98,1.84,98.76,233.94
23-May-22,19275227.5,0.91,27.91,24.41,81.62,31.08,1.59,98.9,180.62
24-May-22,19275227.5,1,28.65,24.83,80.5,0.35,2.27,99.17,180.44
25-May-22,17435983.9,1.27,27.5,25.12,87,7.13,1.38,99.25,232.62
26-May-22,17435983.9,1.84,26.65,24.55,88.56,7.6,1.59,99.15,231.06
27-May-22,17435983.9,1.2,27.08,24.51,86.38,4.03,1.69,98.99,198.38
28-May-22,17435983.9,1.37,27.07,24,83.88,8.11,1.8,98.97,205.5
29-May-22,17435983.9,1.26,27.51,24.28,83.31,16.42,1.37,99.03,145.69
30-May-22,17435983.9,1.03,27.27,24.76,86.44,1.66,1.63,99.04,161.12
31-May-22,17435983.9,1.08,27.83,24.44,82.56,6.65,1.69,98.94,178.94
1-Jun-22,17435983.9,1.77,27.66,25.21,86.75,12.84,1.48,98.98,202.81
2-Jun-22,17435983.9,2.14,26.56,24.98,91.19,44.67,1.24,99.03,214.25
3-Jun-22,17435983.9,2.42,27.05,25.55,91.69,54.36,0.66,99.02,206.56
4-Jun-22,17243950.2,1.36,27.3,25.05,88.19,60.33,0.52,99.15,188.44
5-Jun-22,17243950.2,1.23,27.42,24.7,85.56,49.34,1.02,99.23,201.44
6-Jun-22,18167668.2,1.48,27.44,25.4,89.12,59.93,1.62,99.15,188.69
7-Jun-22,18167668.2,1.8,27.69,25.92,90.44,51.49,0.82,99.05,194.88
8-Jun-22,18167668.2,1.79,27.49,25.79,90.62,54.88,1.11,99,204.75
9-Jun-22,18167668.2,1.91,27.43,25.83,91.19,20.03,0.82,98.98,209.69
10-Jun-22,18167668.2,1.34,25.76,24.29,91.62,41.88,0.76,99.08,175.06
11-Jun-22,18167668.2,1.54,26.96,24.69,87.75,4.31,1.55,99.06,151.5
12-Jun-22,18167668.2,1.98,27.45,25.85,91.25,129.42,0.79,99.17,189.25
13-Jun-22,18167668.2,2.17,27.73,26.17,91.44,79.24,0.38,99.25,194.31
14-Jun-22,18167668.2,1.52,27.69,26.19,91.75,60.28,0.89,99.2,179.44
15-Jun-22,18167668.2,2.03,26.9,25.53,92.38,63.93,0.37,99.22,175.31
16-Jun-22,16942493.3,2.49,26.09,25.1,94.31,96.75,0.58,99.26,166.69
17-Jun-22,16942493.3,2.87,25.43,24.69,95.62,105.82,0.18,99.3,186.44
18-Jun-22,19331991.4,3.84,25.51,24.73,95.38,148.33,0.23,99.24,196.12
19-Jun-22,19331991.4,3.19,25.83,24.76,93.81,97.57,0.96,99.19,188.06
20-Jun-22,19331991.4,3.38,26.41,25.34,93.88,65.67,1.05,98.96,207.81
21-Jun-22,19331991.4,2.02,26.8,25.26,91.56,6.51,1.52,98.93,177.5
22-Jun-22,19331991.4,1.76,27.21,25.3,89.62,16.3,1.83,99.22,226.31
23-Jun-22,19331991.4,1.9,26.7,25.27,92,23.83,1.59,99.34,207.75
24-Jun-22,19331991.4,1.91,26.54,25.16,92.25,6.21,2.23,99.26,175.12
25-Jun-22,19331991.4,1.77,27.55,25.64,89.69,17.52,2.03,99.11,180.56
26-Jun-22,19331991.4,1.95,26.8,25.39,92.12,15.1,2.24,99.28,192.25
27-Jun-22,19331991.4,2.38,27.62,25.89,90.62,29.73,2.2,99.29,222.19
28-Jun-22,20222011.8,2.38,27.01,25.55,91.88,30.36,1.67,99.2,205.44
29-Jun-22,20222011.8,1.91,27.1,25.23,89.81,63,1.28,99.11,223.31
30-Jun-22,20007422,2.03,27.09,25.34,90.31,44.44,0.83,99.09,204.38
1-Jul-22,20007422,1.88,27.67,25.71,89.5,8.12,1.96,98.96,187.06
2-Jul-22,20007422,1.05,27.53,25.35,88.31,16.88,2.43,98.83,191.5
3-Jul-22,20007422,1.78,28.01,26.12,89.81,4.26,1.9,98.91,221.44
4-Jul-22,20007422,2.33,27.6,26.04,91.38,9.12,2.21,98.86,210.5
5-Jul-22,20007422,1.05,28.03,25.69,87.5,5.14,2.16,98.94,222.69
6-Jul-22,20007422,1.38,27.62,25.9,90.62,41.68,1.38,99.25,221.31
7-Jul-22,20007422,1.48,27.71,25.57,88.5,1.66,2.52,99.28,249.44
8-Jul-22,20007422,1.38,27.69,25.72,89.38,5.07,1.73,99.13,226.31
9-Jul-22,20007422,1.38,28.46,25.93,86.88,4.13,2.46,98.98,229.19
10-Jul-22,20007422,1.2,28.43,25.76,86.12,12.69,2.62,98.95,216.25
11-Jul-22,20007422,1.52,27.8,25.6,88.31,17.16,2.56,99.08,205.62
12-Jul-22,17760271,1.03,28.9,25.63,83.31,3.29,2.77,98.95,212.44
13-Jul-22,17760271,1.17,30.63,26.67,80.06,8.54,2.84,98.7,210.12
14-Jul-22,17760271,1.48,30.67,26.85,81,4.45,2.87,98.74,166.75
15-Jul-22,17760271,0.93,30.14,26.66,82.69,4.82,2.61,98.96,219.06
16-Jul-22,17760271,1.2,29.61,26.9,86.06,4.67,2.63,99.08,234.88
17-Jul-22,17760271,1.78,28.61,26.49,88.75,71.58,2.46,99.27,234.69
18-Jul-22,17760271,2.02,28.12,26.2,89.69,9.05,2.33,99.19,228.88
19-Jul-22,17760271,2.12,27.51,25.79,90.56,33.53,2.02,99.09,189.38
20-Jul-22,17760271,1.71,27.77,26.02,90.5,32.02,2.11,99.09,178.31
21-Jul-22,17760271,1.42,28.25,25.18,84,9.03,2.46,99.19,155.62
22-Jul-22,15675390.2,0.73,28.58,25.91,85.75,3.48,2.4,99.26,175.62
23-Jul-22,15675390.2,1.31,27.55,26.15,92.12,43.75,2.49,99.24,220.5
24-Jul-22,15590976.1,1.66,26.85,25.48,92.38,10.35,1.05,99.4,202.44
25-Jul-22,15590976.1,1.21,26.3,24.26,88.69,38.21,1.57,99.62,248.25
26-Jul-22,15590976.1,1.27,26.98,24.51,86.88,36.63,1.45,99.64,177.81
27-Jul-22,15590976.1,1.51,27.76,25.23,86.5,12.43,2.16,99.51,248.94
28-Jul-22,15590976.1,1.52,27.9,25.51,87.19,22.91,1.3,99.51,260
29-Jul-22,15590976.1,1.52,27.62,25.16,86.75,8.4,2.35,99.43,253.62
30-Jul-22,15590976.1,1.84,27.79,25.71,88.56,17.33,1.02,99.24,226.81
31-Jul-22,15590976.1,1.82,26.63,25.3,92.44,40.33,1.16,99.1,199.69
1-Aug-22,15590976.1,1.76,27.98,26.23,90.56,19.78,1.38,99.08,209.56
2-Aug-22,15590976.1,1.43,28.23,25.98,88,16.86,1.6,99.07,214
3-Aug-22,12339939.2,1.21,27.94,25.83,88.5,13.17,1.92,99.21,194.69
4-Aug-22,12339939.2,1.4,28.12,25.78,87.62,16.72,1.67,99.23,220.12
5-Aug-22,12080086.7,1.1,28.1,26.07,88.88,53.23,2.02,99.04,196.88
6-Aug-22,12080086.7,1.24,28.55,26.08,86.81,11.99,2.16,98.87,187.81
7-Aug-22,12080086.7,0.99,30.19,26.31,80.62,25.48,2.66,98.76,182.62
8-Aug-22,12080086.7,1.73,29.33,26.48,85,13,2.17,98.76,153.69
9-Aug-22,12080086.7,2.05,29.15,26.48,86.12,3.76,2.47,98.85,134.31
10-Aug-22,12080086.7,1.29,28.65,25.62,84.38,4.83,1.95,98.94,120.62
11-Aug-22,12080086.7,1.48,28.8,25.58,83.69,0.16,2.73,99.05,161.56
12-Aug-22,12080086.7,0.74,28.43,25.08,82.62,0.37,2.22,98.91,194.5
13-Aug-22,12080086.7,1.59,27.84,25.41,87.06,13.36,1.42,98.86,144
14-Aug-22,12080086.7,1.82,28.42,25.24,83.38,35.26,2.45,99.29,142.31
15-Aug-22,8567401.6,1.26,28.27,25.1,83.69,5.5,2.32,99.51,164.06
16-Aug-22,8567401.6,1.63,28.02,25.92,88.81,12.56,1.86,99.34,230.06
17-Aug-22,8567401.6,1.4,28.68,26.43,88.06,5.65,2.37,99.09,252.69
18-Aug-22,8567401.6,1.36,31.31,26.76,77.62,6.32,1.9,98.76,94.88
19-Aug-22,8567401.6,1.47,29.9,26.31,81.75,9.74,2.55,98.95,112.94
20-Aug-22,8567401.6,1.3,29.15,26.05,84.19,4.51,2.38,99.15,155.25
21-Aug-22,8567401.6,1.02,27.16,24.94,87.94,8.05,2.07,99.12,218.44
22-Aug-22,8567401.6,1.23,28.54,25.92,86.19,9.21,2.23,99,245.94
23-Aug-22,8567401.6,1.2,28.76,26.52,88.06,17.62,2.35,99.21,192.12
24-Aug-22,8567401.6,1.36,28.14,25.72,87.31,12.24,2.4,99.4,215.06
25-Aug-22,8567401.6,1.55,27.75,25.2,86.62,0.34,2.36,99.26,262.94
26-Aug-22,8567401.6,1.61,28.42,25.3,84.19,1.23,2.05,99.07,260.44
27-Aug-22,10258873.7,1.88,26.73,25.47,92.88,37.69,1.05,99.14,221.38
28-Aug-22,10258873.7,1.76,27.17,25.1,89,20.41,1.85,99.43,202.38
29-Aug-22,8006378.8,1.45,27.4,25.27,88.56,15.27,1.91,99.62,228.62
30-Aug-22,8006378.8,1.8,27.33,25.19,88.38,25.94,1.42,99.62,261.44
31-Aug-22,8006378.8,1.38,27.87,25.2,85.94,2.71,1.94,99.46,186.69
1-Sep-22,8006378.8,1.57,26.07,24.44,90.94,40.14,1.46,99.56,248.5
2-Sep-22,8006378.8,1.79,25.8,24.58,93,21.95,1.13,99.55,178.88
3-Sep-22,8006378.8,3.17,27.5,26.11,92.25,85.8,1.11,99.24,208.06
4-Sep-22,8006378.8,2.58,28.01,26.6,92.25,43.13,1.05,99.22,227.69
5-Sep-22,8006378.8,1.79,27.27,26.15,93.62,26.41,0.91,99.36,213.5
6-Sep-22,8006378.8,1.25,27.11,25.68,92.06,12.5,1.29,99.46,238.25
7-Sep-22,8006378.8,0.86,27.73,25.2,86.31,4.73,2.09,99.54,143.31
8-Sep-22,8307034.1,1.39,29.55,25.8,80.88,2.43,2.18,99.58,63.19
9-Sep-22,8307034.1,2.99,28.54,24.96,81.5,4.71,2.27,99.52,40.56
10-Sep-22,7889170.2,1.67,27.63,25.19,86.88,22.9,2.2,99.54,127.06
11-Sep-22,7889170.2,1.54,25.99,24.62,92.25,22.29,2,99.52,164.31
12-Sep-22,7889170.2,1.91,25.85,24.44,92.06,17.92,1.71,99.46,143.06
13-Sep-22,7889170.2,1.55,26.13,25.1,94.12,59.68,1.1,99.54,171.12
14-Sep-22,7889170.2,1.84,26.32,24.73,91.31,48.48,1.48,99.65,176.06
15-Sep-22,7889170.2,2.05,26.87,25.33,91.56,36.17,1.54,99.4,214.19
16-Sep-22,7889170.2,2.01,27.11,25.55,91.44,25.64,1.29,99.09,221.94
17-Sep-22,7889170.2,1.48,27.7,25.52,88.44,2.1,1.84,99.15,217.75
18-Sep-22,7889170.2,0.81,28.58,25.62,84.56,1.95,1.8,99.19,212.31
19-Sep-22,7889170.2,0.97,28.51,25.58,84.81,30.49,2.12,99.34,233.06
20-Sep-22,8128696.1,1.2,27.73,25.5,88.25,12.5,1.97,99.44,210.81
21-Sep-22,8128696.1,1.09,27.06,25.14,89.5,15.81,1.58,99.49,210.88
22-Sep-22,7099113.7,1.2,27.44,25.51,89.62,9.94,1.83,99.47,204.94
23-Sep-22,7099113.7,1.28,27.08,25.4,90.81,11.02,1.2,99.46,233.81
24-Sep-22,7099113.7,1.2,26.92,24.73,88.06,26.78,0.95,99.41,216.38
25-Sep-22,7099113.7,0.81,27.51,23.86,81.44,3.91,1.54,99.47,147.38
26-Sep-22,7099113.7,1.4,27.52,24.58,84.62,5.43,1.91,99.49,139.12
27-Sep-22,7099113.7,1.41,26.9,25.55,92.5,0.96,1.79,99.38,229.81
28-Sep-22,7099113.7,1.04,27.78,23.22,78.19,3.83,1.73,99.29,218.62
29-Sep-22,7099113.7,0.94,28.69,23.68,74.94,1.1,1.8,99.27,165.38
30-Sep-22,7099113.7,1.13,29.57,24.81,76.38,0.29,1.66,99.2,159.38
1-Oct-22,7099113.7,1.08,29.8,24.92,76.25,11.61,1.61,99.13,149.81
2-Oct-22,6656265.5,1.27,29.01,25.3,81.31,32.71,1.28,99.07,137.38
